"analysis_id","family","analysis_role","multiplicity_family","specification_id","welfare_specification_id","welfare_outcome_id","outcome_round","estimand","treatment","adjustment_id","construction_id","excluded_instruments","effective_f","effective_f_critical_value","first_stage_strong","reduced_form_p_holm_family","reduced_form_family_signal","anderson_rubin_p_beta0_holm_family","ar_family_signal","ar_95_bounded","ar_95_disconnected","ar_95_left_truncated","ar_95_right_truncated","n"
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__ancova__region_main__dyen_noncognate","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__ancova__region_main__dyen_noncognate","alt_welfare__weighted_median_real_mpce__early_2009__ancova","weighted_median_real_mpce","nss_2009_10_type2","ancova","emi_exposure_all_children_0708","region_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.0239391321501289,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__ancova__state_main__nonzero_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__ancova__state_main__nonzero_mean","alt_welfare__weighted_median_real_mpce__early_2009__ancova","weighted_median_real_mpce","nss_2009_10_type2","ancova","emi_exposure_all_children_0708","state_main","nonzero_mean","ling_distance_nonzero_mean",0.919417790758182,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__ancova__state_main__glottolog_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__ancova__state_main__glottolog_mean","alt_welfare__weighted_median_real_mpce__early_2009__ancova","weighted_median_real_mpce","nss_2009_10_type2","ancova","emi_exposure_all_children_0708","state_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.927836328404789,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__ancova__state_main__dyen_noncognate","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__ancova__state_main__dyen_noncognate","alt_welfare__weighted_median_real_mpce__early_2009__ancova","weighted_median_real_mpce","nss_2009_10_type2","ancova","emi_exposure_all_children_0708","state_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.0733959554053181,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__change__region_main__nonzero_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__change__region_main__nonzero_mean","alt_welfare__weighted_median_real_mpce__early_2009__change","weighted_median_real_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","region_main","nonzero_mean","ling_distance_nonzero_mean",5.03860386680107,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,521
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__change__region_main__glottolog_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__change__region_main__glottolog_mean","alt_welfare__weighted_median_real_mpce__early_2009__change","weighted_median_real_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","region_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.283900738351995,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__change__region_main__dyen_noncognate","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__change__region_main__dyen_noncognate","alt_welfare__weighted_median_real_mpce__early_2009__change","weighted_median_real_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","region_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.0358467528951045,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__change__state_main__nonzero_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__change__state_main__nonzero_mean","alt_welfare__weighted_median_real_mpce__early_2009__change","weighted_median_real_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","state_main","nonzero_mean","ling_distance_nonzero_mean",0.731781220659933,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__change__state_main__glottolog_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__change__state_main__glottolog_mean","alt_welfare__weighted_median_real_mpce__early_2009__change","weighted_median_real_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","state_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.778141851315406,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__change__state_main__dyen_noncognate","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__early_2009__change__state_main__dyen_noncognate","alt_welfare__weighted_median_real_mpce__early_2009__change","weighted_median_real_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","state_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.083310447438475,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__ancova__region_main__nonzero_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__ancova__region_main__nonzero_mean","alt_welfare__weighted_median_real_mpce__medium_2011__ancova","weighted_median_real_mpce","nss_2011_12_type2","ancova","emi_exposure_all_children_0708","region_main","nonzero_mean","ling_distance_nonzero_mean",5.65503110979199,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,525
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__ancova__region_main__glottolog_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__ancova__region_main__glottolog_mean","alt_welfare__weighted_median_real_mpce__medium_2011__ancova","weighted_median_real_mpce","nss_2011_12_type2","ancova","emi_exposure_all_children_0708","region_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.108775806577584,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__ancova__region_main__dyen_noncognate","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__ancova__region_main__dyen_noncognate","alt_welfare__weighted_median_real_mpce__medium_2011__ancova","weighted_median_real_mpce","nss_2011_12_type2","ancova","emi_exposure_all_children_0708","region_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.000239961807863582,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__ancova__state_main__nonzero_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__ancova__state_main__nonzero_mean","alt_welfare__weighted_median_real_mpce__medium_2011__ancova","weighted_median_real_mpce","nss_2011_12_type2","ancova","emi_exposure_all_children_0708","state_main","nonzero_mean","ling_distance_nonzero_mean",0.90502243142988,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,TRUE,TRUE,TRUE,525
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__ancova__state_main__glottolog_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__ancova__state_main__glottolog_mean","alt_welfare__weighted_median_real_mpce__medium_2011__ancova","weighted_median_real_mpce","nss_2011_12_type2","ancova","emi_exposure_all_children_0708","state_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",1.50315550662348,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__ancova__state_main__dyen_noncognate","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__ancova__state_main__dyen_noncognate","alt_welfare__weighted_median_real_mpce__medium_2011__ancova","weighted_median_real_mpce","nss_2011_12_type2","ancova","emi_exposure_all_children_0708","state_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.092955326122663,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__change__region_main__nonzero_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__change__region_main__nonzero_mean","alt_welfare__weighted_median_real_mpce__medium_2011__change","weighted_median_real_mpce","nss_2011_12_type2","change","emi_exposure_all_children_0708","region_main","nonzero_mean","ling_distance_nonzero_mean",5.90295383645191,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,525
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__change__region_main__glottolog_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__change__region_main__glottolog_mean","alt_welfare__weighted_median_real_mpce__medium_2011__change","weighted_median_real_mpce","nss_2011_12_type2","change","emi_exposure_all_children_0708","region_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.1113510261192,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__change__region_main__dyen_noncognate","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__change__region_main__dyen_noncognate","alt_welfare__weighted_median_real_mpce__medium_2011__change","weighted_median_real_mpce","nss_2011_12_type2","change","emi_exposure_all_children_0708","region_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",2.03190304704756e-05,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__change__state_main__nonzero_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__change__state_main__nonzero_mean","alt_welfare__weighted_median_real_mpce__medium_2011__change","weighted_median_real_mpce","nss_2011_12_type2","change","emi_exposure_all_children_0708","state_main","nonzero_mean","ling_distance_nonzero_mean",0.673923837964983,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__change__state_main__glottolog_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__change__state_main__glottolog_mean","alt_welfare__weighted_median_real_mpce__medium_2011__change","weighted_median_real_mpce","nss_2011_12_type2","change","emi_exposure_all_children_0708","state_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",1.22116589089622,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,TRUE,TRUE,TRUE,525
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__change__state_main__dyen_noncognate","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__medium_2011__change__state_main__dyen_noncognate","alt_welfare__weighted_median_real_mpce__medium_2011__change","weighted_median_real_mpce","nss_2011_12_type2","change","emi_exposure_all_children_0708","state_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.102952022253033,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__long_2022__ancova__region_main__nonzero_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__long_2022__ancova__region_main__nonzero_mean","alt_welfare__weighted_median_real_mpce__long_2022__ancova","weighted_median_real_mpce","hces_2022_23","ancova","emi_exposure_all_children_0708","region_main","nonzero_mean","ling_distance_nonzero_mean",3.99596285654872,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,524
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__long_2022__ancova__region_main__glottolog_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__long_2022__ancova__region_main__glottolog_mean","alt_welfare__weighted_median_real_mpce__long_2022__ancova","weighted_median_real_mpce","hces_2022_23","ancova","emi_exposure_all_children_0708","region_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.0114197529256579,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,524
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__long_2022__ancova__region_main__dyen_noncognate","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__long_2022__ancova__region_main__dyen_noncognate","alt_welfare__weighted_median_real_mpce__long_2022__ancova","weighted_median_real_mpce","hces_2022_23","ancova","emi_exposure_all_children_0708","region_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.000636765457737569,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,524
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__long_2022__ancova__state_main__nonzero_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__long_2022__ancova__state_main__nonzero_mean","alt_welfare__weighted_median_real_mpce__long_2022__ancova","weighted_median_real_mpce","hces_2022_23","ancova","emi_exposure_all_children_0708","state_main","nonzero_mean","ling_distance_nonzero_mean",0.96091550379573,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,524
"consumption_iv__consumption_welfare__alt_welfare__weighted_median_real_mpce__long_2022__ancova__state_main__glottolog_mean","welfare_definition","welfare_definition_robustness","consumption_welfare_robustness","consumption_welfare__alt_welfare__weighted_median_real_mpce__long_2022__ancova__state_main__glottolog_mean","alt_welfare__weighted_median_real_mpce__long_2022__ancova","weighted_median_real_mpce","hces_2022_23","ancova","emi_exposure_all_children_0708","state_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",1.23388546969155,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,TRUE,TRUE,TRUE,524
